qal_id,is_success,target_label,product_segment,title_tier,acct_primary_site_function,acct_manufacturing_model,acct_target_industry,contact_lead_title,contact_lead_id,next_stage__c,priority,acct_territory_rollup,acct_tier_rollup,solution,solution_rollup,last_tactic_campaign_channel,qal_cohort_date,cohort_date,cohort_month
a0dPQ000001xB6vYAE,0,Failure,Qx,Other,Medical gas,In-House,Pharma & BioTech,Qualified Person,0033x000031SowFAAS,Recycled,Priority 2,EMEA,Medium,Qx,Qx,Email,2024-10-10,2024-10-10,2024-10
a0dPQ000003g2QIYAY,0,Failure,Qx,Other,Medical gas,In-House,Pharma & BioTech,Qualified Person,0033x000031SowFAAS,Recycled,Priority 2,EMEA,Medium,Qx,Qx,Email,2025-02-25,2025-02-25,2025-02
a0dPQ0000045CB7YAM,0,Failure,Mx,Other,Medical gas,In-House,Pharma & BioTech,Qualified Person,0033x000031SowFAAS,Recycled,P1 - Webinar Demo,EMEA,Medium,Logbooks,Mx,Email,2025-04-03,2025-04-03,2025-04
a0d3t00000koitcAAA,0,Failure,Qx,Other,Animal Health,CMO,Pharma & BioTech,Global Head Quality,0033x000031Y4IkAAK,Lost,Priority 2,EMEA,Medium,Qx,Qx,External Demand Gen,2024-01-19,2024-01-19,2024-01
a0dPQ000001YYZlYAO,1,Success,Qx,Director,Food and beverage,In-House,Non-Life Science,Director of Food Safety and Compliance,0033x000031Y6hqAAC,SQL,Priority 1,Americas,Medium,Qx,Qx,Email,2024-08-27,2024-08-27,2024-08
a0dPQ0000014dS1YAI,0,Failure,Qx,Executive/VP,Unknown,Unknown,Unknown,President,0033x000031TCE4AAO,Recycled,Priority 1,Americas,Other,Qx,Qx,Online Ads,2024-06-20,2024-06-20,2024-06
a0dPQ000002hjFFYAY,1,Success,Qx,Director,Implantable devices,Original Equipment Manufacturing,Medical Device,"Director, Quality",0033x000031YEEGAA4,SQL,P1 - Contact Us,Americas,Medium,MISSING/BLANK,Qx,SEO,2025-01-10,2025-01-10,2025-01
a0dPQ000001427VYAQ,0,Failure,Qx,Executive/VP,Unknown,Unknown,Non-Life Science,"Vice President, Operations",0033x000031THXhAAO,Recycled,Priority 1,Americas,Medium,Qx,Qx,Email,2024-06-18,2024-06-18,2024-06
a0dPQ0000047XcrYAE,1,Success,Mx,Manager,Non-manufacturing organization,CRO,Medical Device,Quality Manager,0033x000031ZswCAAS,SQO,Priority 2,Americas,Large,Logbooks,Mx,Outbound Prospecting,2025-04-07,2025-04-07,2025-04
a0dPQ0000026W7JYAU,1,Success,Mx,Executive/VP,Ophthalmic sterile drops,CMO,Pharma & BioTech,Head of QM/QS,0033x000031XcaeAAC,SQL,Priority 1,EMEA,Medium,Manufacturing,Mx,SEO,2024-10-29,2024-10-29,2024-10
a0dPQ000002FUuHYAW,0,Failure,Mx,Executive/VP,Wearable health monitors,In-House,Medical Device,SVP,0033x000032OnE7AAK,Recycled,Priority 1,Americas,Small,Mx,Mx,Online Ads,2024-11-12,2024-11-12,2024-11
a0dPQ000000KPK1YAO,0,Failure,Mx,Other,Unknown,Unknown,Pharma & BioTech,Dipl.Informatiker,0033x000032Or3iAAC,Recycled,Priority 2,EMEA,Small,Mx,Mx,Email,2024-02-15,2024-02-15,2024-02
a0dPQ000003nuddYAA,0,Failure,Mx,Individual Contributor,Unknown,Unknown,Non-Life Science,Associate,0033x000031YADPAA4,Recycled,Priority 2,EMEA,Medium,Mx,Mx,External Demand Gen,2025-03-05,2025-03-05,2025-03
a0dPQ000000KWmvYAG,0,Failure,Qx,Manager,Small-molecule API,In-House,Medical Device,Sr Project Manager EMEA Phama Support,0033x000031YDrbAAG,Recycled,Priority 2,Americas,Large,Qx,Qx,Email,2024-02-15,2024-02-15,2024-02
a0dPQ000000EbVxYAK,0,Failure,Qx,Individual Contributor,Non-manufacturing organization,Not Enough Info Found,Pharma & BioTech,Digital Transformation Consultant,0033x000031ZvJbAAK,Recycled,Priority 2,EMEA,Medium,Platform,Qx,Email,2024-02-01,2024-02-01,2024-02
a0dPQ00000AcFOTYA3,0,Failure,Qx,Individual Contributor,Non-manufacturing organization,Not Enough Info Found,Pharma & BioTech,Digital Transformation Consultant,0033x000031ZvJbAAK,Exclude,P1 - Webinar Demo,EMEA,Medium,Qx,Qx,Email,2025-10-23,2025-10-23,2025-10
a0d3t00000knVSWAA2,0,Failure,Qx,Executive/VP,Biologic API,In-House,Pharma & BioTech,VP,0033x000031a9mJAAQ,Recycled,Priority 2,Americas,Medium,Qx,Qx,Online Ads,2024-01-03,2024-01-03,2024-01
a0dPQ000000Neb3YAC,0,Failure,Qx,Director,Unknown,Unknown,Medical Device,"Director, Personal Health Care Quality Assurance",0033x000032Oma7AAC,Recycled,Priority 2,Americas,Large,Qx,Qx,Email,2024-02-22,2024-02-22,2024-02
a0dPQ000000Di9hYAC,0,Failure,Mx,Manager,Unknown,Unknown,Non-Life Science,"Technical Lead, Health Care",0033x000032PXsKAAW,Exclude,Priority 2,Americas,Medium,Mx,Mx,External Demand Gen,2024-01-30,2024-01-30,2024-01
a0d3t00000kodIBAAY,0,Failure,Qx,Manager,Non-manufacturing organization,Hospital Investigational Drug Unit,Pharma & BioTech,Research Quality Assurance Program Manager,0033x000032PbZSAA0,Recycled,Priority 2,Americas,Large,Qx,Qx,Email,2024-01-18,2024-01-18,2024-01
a0dPQ000000JQlBYAW,0,Failure,Qx,Manager,Non-manufacturing organization,Hospital Investigational Drug Unit,Pharma & BioTech,Research Quality Assurance Program Manager,0033x000032PbZSAA0,Recycled,Priority 2,Americas,Large,Quality,Qx,Email,2024-02-13,2024-02-13,2024-02
a0dPQ0000013wuwYAA,0,Failure,Qx,Manager,Non-manufacturing organization,Hospital Investigational Drug Unit,Pharma & BioTech,Research Quality Assurance Program Manager,0033x000032PbZSAA0,Recycled,Priority 2,Americas,Large,Qx,Qx,Email,2024-06-18,2024-06-18,2024-06
a0dPQ000000ISsHYAW,0,Failure,Mx,Individual Contributor,Unknown,Unknown,Medical Device,Medical Device Consultant,0033x000032PGvvAAG,Recycled,Priority 1,Americas,Small,Mx,Mx,Events,2024-02-09,2024-02-09,2024-02
a0dPQ000003AZvdYAG,0,Failure,Qx,Director,Unknown,Unknown,Medical Device,"Education Director, Compliance",0033x000032POY8AAO,Recycled,Priority 2,Americas,Small,Qx,Qx,Email,2025-02-04,2025-02-04,2025-02
a0dPQ000000KWlJYAW,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,0033x000032PYJkAAO,Recycled,Priority 2,EMEA,Small,MISSING/BLANK,Qx,Email,2024-02-15,2024-02-15,2024-02
a0dPQ000000ISKPYA4,0,Failure,Qx,Executive/VP,Non-manufacturing organization,Testing Laboratory,Blood & Biologics,Senior Vice President Quality,0033x000032QA4KAAW,Exclude,Priority 2,Americas,Medium,Qx,Qx,Online Ads,2024-02-09,2024-02-09,2024-02
a0dPQ000000EHx3YAG,0,Failure,Qx,Missing,Sterile injectables,503A,Pharma & BioTech,Unknown Title,0033x000032PpxDAAS,Recycled,Priority 2,Americas,Medium,Quality,Qx,Email,2024-01-31,2024-01-31,2024-01
a0dPQ000002hHinYAE,0,Failure,Qx,Other,Exosomes,In-House,Blood & Biologics,CRO,0033x000032Pt7JAAS,Recycled,No Priority,Americas,Small,Qx,Qx,Email,2025-01-09,2025-01-09,2025-01
a0dPQ000001GExhYAG,0,Failure,Qx,Director,Unknown,Unknown,Non-Life Science,Executive Director,0033x000032Q0UMAA0,Recycled,Priority 1,Americas,Other,Qx,Qx,Email,2024-07-18,2024-07-18,2024-07
a0dPQ000009EnznYAC,0,Failure,Qx,Manager,Non-manufacturing organization,Services / Consulting,Non-Life Science,Commercial Continuity Manager,0033x000032bcjEAAQ,Recycled,P1 - Webinar Demo,Americas,Medium,Qx,Qx,Email,2025-09-26,2025-09-26,2025-09
a0dPQ0000013w6yYAA,0,Failure,Qx,Director,In-vitro diagnostic (IVD) kits,In-House,Medical Device,Director of Operations,0033x000032Q8z2AAC,Recycled,Priority 2,Americas,Medium,Qx,Qx,Email,2024-06-18,2024-06-18,2024-06
a0d3t00000kogP3AAI,0,Failure,Mx,Individual Contributor,Specialty Chemical Manufacturing,In-House,Non-Life Science,Sr Processcontrols Engineer,0033x000032bX6uAAE,Recycled,Priority 2,Americas,Medium,Mx,Mx,Email,2024-01-18,2024-01-18,2024-01
a0dPQ000000ODovYAG,0,Failure,Qx,Missing,Non-manufacturing organization,Not Enough Info Found,Medical Device,Unknown Title,0033x000032bwgBAAQ,Recycled,Priority 2,Americas,Small,Qx,Qx,Email,2024-02-23,2024-02-23,2024-02
a0dPQ000000EeonYAC,0,Failure,Qx,Manager,Unknown,Unknown,Pharma & BioTech,Business Development Mgr,0033x000032bZWzAAM,Recycled,Priority 2,Americas,Medium,Quality,Qx,Email,2024-02-01,2024-02-01,2024-02
a0dPQ000000NCwXYAW,0,Failure,Mx,Individual Contributor,In-vitro diagnostic (IVD) kits,In-House,Pharma & BioTech,system engineer,0033x000032c3UgAAI,Recycled,Priority 2,APAC & Oceania,Medium,Manufacturing,Mx,Email,2024-02-22,2024-02-22,2024-02
a0dPQ000000uGzlYAE,0,Failure,Mx,Individual Contributor,In-vitro diagnostic (IVD) kits,In-House,Pharma & BioTech,system engineer,0033x000032c3UgAAI,Recycled,Priority 2,APAC & Oceania,Medium,Logbooks,Mx,Email,2024-05-22,2024-05-22,2024-05
a0dPQ000003h5M5YAI,0,Failure,Mx,Individual Contributor,In-vitro diagnostic (IVD) kits,In-House,Pharma & BioTech,system engineer,0033x000032c3UgAAI,Recycled,Priority 2,APAC & Oceania,Medium,Mx,Mx,External Demand Gen,2025-02-25,2025-02-25,2025-02
a0dPQ000000irbhYAA,0,Failure,Qx,Other,Non-manufacturing organization,Not Enough Info Found,Non-Life Science,Senior Pharmacist,0033x000032c8rXAAQ,Exclude,Priority 2,Americas,Medium,Qx,Qx,Email,2024-04-19,2024-04-19,2024-04
a0dPQ000000EztFYAS,0,Failure,Qx,Director,Non-manufacturing organization,Testing Laboratory,Medical Device,Director Of Quality Assurance,0033x000032bgzTAAQ,Recycled,Priority 2,EMEA,Medium,Qx,Qx,External Demand Gen,2024-02-02,2024-02-02,2024-02
a0dPQ000003YrTCYA0,1,Success,Mx,Director,Radiopharmaceuticals,CMO,Pharma & BioTech,Director of Operational Success,0033x000032cHuPAAU,SQL,P1 - Webinar Demo,Americas,Large,Mx,Mx,Online Ads,2025-02-19,2025-02-19,2025-02
a0dPQ000005p5fWYAQ,0,Failure,Mx,Director,Dental instruments,In-House,Medical Device,"Director, Manufacturing Operations",0033x000032bkS1AAI,Recycled,Priority 2,Americas,Medium,Mx,Mx,External Demand Gen,2025-06-24,2025-06-24,2025-06
a0dPQ000003sacfYAA,0,Failure,Qx,Other,Unknown,Unknown,Non-Life Science,Regulatory Compliance,0033x000032bkj3AAA,Recycled,Priority 2,Americas,Medium,Qx,Qx,Online Ads,2025-03-12,2025-03-12,2025-03
a0dPQ000000LNWHYA4,0,Failure,Qx,Missing,Non-manufacturing organization,In-House,Medical Device,Unknown Title,0033x000032csBMAAY,Recycled,Priority 2,EMEA,Large,Qx,Qx,Email,2024-02-16,2024-02-16,2024-02
a0dPQ000002M8AfYAK,0,Failure,Qx,Missing,Specialty Chemical Manufacturing,In-House,Pharma & BioTech,Unknown Title,0033x000032c8o4AAA,Recycled,Priority 2,Americas,Small,Qx,Qx,Online Ads,2024-11-22,2024-11-22,2024-11
a0dPQ00000Bj8pbYAB,0,Failure,Qx,Other,"Viral vector manufacturing (AAV, LV)",CDMO,Pharma & BioTech,Mr,0033x000032c9qOAAQ,,No Priority,APAC & Oceania,Small,Qx,Qx,Events,2025-11-05,2025-11-05,2025-11
a0dPQ000002P31ZYAS,0,Failure,Qx,Other,Monoclonal antibodies (mAbs),Not Enough Info Found,Pharma & BioTech,Mr,0033x000032cGpOAAU,Recycled,Priority 2,EMEA,Medium,Qx,Qx,Email,2024-11-29,2024-11-29,2024-11
a0dPQ000002UskzYAC,0,Failure,Qx,Manager,Unknown,Unknown,Non-Life Science,Quality Manager,0033x000032d4VnAAI,Recycled,Priority 2,Americas,Small,Qx,Qx,Email,2024-12-10,2024-12-10,2024-12
a0dPQ000003xVdxYAE,0,Failure,Qx,Manager,Unknown,Unknown,Non-Life Science,Quality Manager,0033x000032d4VnAAI,Recycled,Priority 2,Americas,Small,Qx,Qx,Email,2025-03-20,2025-03-20,2025-03
a0dPQ000005dQKjYAM,0,Failure,Mx,Director,Biologic API,In-House,Pharma & BioTech,"Director, Quality Assurance",0033x000032d5WOAAY,Recycled,P1 - Webinar Demo,Americas,Small,Logbooks,Mx,External Demand Gen,2025-06-18,2025-06-18,2025-06
a0dPQ000001W7nNYAS,0,Failure,Qx,Individual Contributor,Oral solid dosage (OSD),CDMO,Pharma & BioTech,Senior Quality Assurance Specialist,0033x000032cSx2AAE,Recycled,Priority 1,Americas,Medium,Qx,Qx,Online Ads,2024-08-22,2024-08-22,2024-08
a0dPQ0000016n2HYAQ,0,Failure,Mx,Director,Diagnostic Equipment,In-House,Medical Device,Director of Operations,0033x000032chPRAAY,Recycled,Priority 1,Americas,Small,Mx,Mx,External Demand Gen,2024-06-25,2024-06-25,2024-06
a0dPQ000001OZk1YAG,0,Failure,Mx,Director,Blood and Plasma-related products,In-House,Medical Device,"Director, Manufacturing - NFB",0033x000032d8MMAAY,Recycled,Priority 2,Americas,Medium,Mx,Mx,External Demand Gen,2024-08-07,2024-08-07,2024-08
a0dPQ000001S1JxYAK,0,Failure,Qx,Manager,Food and beverage,Original Equipment Manufacturing,Pharma & BioTech,"Manager, Quality Program",0033x000032chW2AAI,Exclude,Priority 1,Americas,Medium,Platform,Qx,SEO,2024-08-14,2024-08-14,2024-08
a0dPQ000004RhL7YAK,0,Failure,Mx,Other,Oral solid dosage (OSD),CDMO,Pharma & BioTech,Quality Assurance Support Assistant,0033x000032ck0lAAA,Recycled,Priority 2,Americas,Small,Mx,Mx,Email,2025-05-09,2025-05-09,2025-05
a0dPQ000003psRFYAY,0,Failure,Qx,Manager,Wearable health monitors,In-House,Medical Device,Lead Engineer,0033x000032ck80AAA,Recycled,No Priority,Americas,Small,Qx,Qx,Outbound Prospecting,2025-03-07,2025-03-07,2025-03
a0dPQ000003w5NNYAY,1,Success,Mx,Individual Contributor,In-vitro diagnostic (IVD) kits,In-House,Pharma & BioTech,Senior NPI Engineer,0033x000032d4wNAAQ,SQL,P1 - Contact Us,Americas,Small,Manufacturing,Mx,Direct/Inbound,2025-03-18,2025-03-18,2025-03
a0dPQ000002cgRhYAI,0,Failure,Mx,Director,Biologic API,In-House,Pharma & BioTech,Executive Director Manufacturing,0033x000032d5WBAAY,Recycled,Priority 2,Americas,Small,Mx,Mx,External Demand Gen,2024-12-29,2024-12-29,2024-12
a0dPQ000001qh8LYAQ,0,Failure,Mx,Manager,Monoclonal antibodies (mAbs),In-House,Pharma & BioTech,Manufacturing Supervisor,0033x000032dL2oAAE,Recycled,No Priority,Americas,Medium,Mx,Mx,Email,2024-10-03,2024-10-03,2024-10
a0dPQ000004oo5lYAA,0,Failure,Qx,Director,Biologic API,In-House,Pharma & BioTech,"Director, Product Quality",0033x000032d5YOAAY,Recycled,No Priority,Americas,Small,MISSING/BLANK,Qx,MISSING/BLANK,2025-05-28,2025-05-28,2025-05
a0dPQ000000HmcvYAC,0,Failure,Qx,Other,Non-manufacturing organization,Not Enough Info Found,Medical Device,Sr. Technician,0033x000032d7qLAAQ,Recycled,Priority 2,Americas,Medium,MISSING/BLANK,Qx,Email,2024-02-08,2024-02-08,2024-02
a0dPQ000002JSyjYAG,0,Failure,Qx,Director,Softgel encapsulation,CDMO,Pharma & BioTech,Quality Director Operations,0033x000032dINeAAM,Recycled,Priority 1,EMEA,Medium,Qx,Qx,SEO,2024-11-19,2024-11-19,2024-11
a0dPQ000000D9yLYAS,0,Failure,Qx,Manager,Unknown,Unknown,Medical Device,Quality Manager,0033x000032dIViAAM,Recycled,Priority 2,Americas,Medium,Qx,Qx,Email,2024-01-29,2024-01-29,2024-01
a0dPQ000005JB6XYAW,0,Failure,Mx,Manager,Unknown,Unknown,Pharma & BioTech,Operations Manager,0033x000032dmvEAAQ,Recycled,Priority 2,Americas,Medium,Mx,Mx,External Demand Gen,2025-06-10,2025-06-10,2025-06
a0dPQ0000021MDRYA2,0,Failure,Qx,Director,Single-use disposables,In-House,Medical Device,Director of Quality,0033x000032dqaDAAQ,Recycled,Priority 1,Americas,Medium,Qx,Qx,Referrals,2024-10-18,2024-10-18,2024-10
a0dPQ00000ASLIHYA5,0,Failure,Qx,Manager,Unknown,Unknown,Non-Life Science,"Manager, Operations",0033x000032duZvAAI,Recycled,P1 - Video Demo,Americas,Small,Qx,Qx,Direct/Inbound,2025-10-21,2025-10-21,2025-10
a0dPQ000000inMnYAI,0,Failure,Mx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,0033x000032dbUSAAY,Recycled,Priority 2,EMEA,Medium,Mx,Mx,Online Ads,2024-04-19,2024-04-19,2024-04
a0dPQ000000Ko2IYAS,0,Failure,Qx,Missing,Biologic API,In-House,Pharma & BioTech,Unknown Title,0033x000032dc6MAAQ,Recycled,Priority 2,Americas,Small,Qx,Qx,Email,2024-02-15,2024-02-15,2024-02
a0dPQ00000EXoUDYA1,0,Failure,Qx,Missing,Implantable devices,In-House,Medical Device,Unknown Title,0033x000032hu6kAAA,,Priority 2,Americas,Large,Qx,Qx,External Demand Gen,2025-12-11,2025-12-11,2025-12
a0dPQ000002KpI9YAK,0,Failure,Mx,Other,"Cell therapies (CAR-T, NK)",In-House,Medical Device,Mr,0033x000032desnAAA,Recycled,P1 - Webinar Demo,APAC & Oceania,Small,Mx,Mx,Email,2024-11-21,2024-11-21,2024-11
a0dPQ000003i8kvYAA,0,Failure,Mx,Individual Contributor,Lab Instruments,In-House,Non-Life Science,Senior Application Specialist,0033x000032iDLpAAM,Recycled,Priority 2,Americas,Medium,Mx,Mx,External Demand Gen,2025-02-26,2025-02-26,2025-02
a0dPQ000009HeYYYA0,0,Failure,Qx,Individual Contributor,Monoclonal antibodies (mAbs),In-House,Pharma & BioTech,Process Validation Engineer,0033x000032huhCAAQ,Recycled,P1 - Webinar Demo,Americas,Medium,Qx,Qx,External Demand Gen,2025-09-29,2025-09-29,2025-09
a0dPQ000009HiDxYAK,0,Failure,Qx,Other,Sterile injectables,In-House,Medical Device,Sr Spec IT,0033x000032i2HgAAI,Recycled,P1 - Webinar Demo,Americas,Medium,Qx,Qx,Email,2025-09-29,2025-09-29,2025-09
a0dPQ000000NWdVYAW,0,Failure,Mx,Missing,Unknown,Unknown,Medical Device,Unknown Title,0033x000032iRvrAAE,Exclude,Priority 2,Americas,Medium,Manufacturing,Mx,Email,2024-02-22,2024-02-22,2024-02
a0dPQ000002SmgTYAS,0,Failure,Qx,Other,Oral solid dosage (OSD),In-House,Medical Device,Head Qa Compliance Management,0033x000032i6ANAAY,Recycled,P1 - Video Demo,EMEA,Medium,Qx,Qx,Email,2024-12-06,2024-12-06,2024-12
a0dPQ000004lQG5YAM,0,Failure,Mx,Other,Oral solid dosage (OSD),In-House,Medical Device,Head Qa Compliance Management,0033x000032i6ANAAY,Recycled,Priority 2,EMEA,Medium,Mx,Mx,Email,2025-05-27,2025-05-27,2025-05
a0dPQ000000DzbxYAC,0,Failure,Qx,Other,Non-manufacturing organization,Not Enough Info Found,Pharma & BioTech,Pharmaceutical Assessor,0033x000032i6AwAAI,Recycled,Priority 2,EMEA,Medium,Quality,Qx,Email,2024-01-31,2024-01-31,2024-01
a0dPQ000000RNLVYA4,0,Failure,Qx,Other,Non-manufacturing organization,Not Enough Info Found,Pharma & BioTech,Pharmaceutical Assessor,0033x000032i6AwAAI,Recycled,No Priority,EMEA,Medium,Qx,Qx,Email,2024-03-01,2024-03-01,2024-03
a0dPQ000000fYNVYA2,0,Failure,Qx,Other,Non-manufacturing organization,Not Enough Info Found,Pharma & BioTech,Pharmaceutical Assessor,0033x000032i6AwAAI,Recycled,Priority 2,EMEA,Medium,Qx,Qx,Email,2024-04-10,2024-04-10,2024-04
a0dPQ000002f8F0YAI,0,Failure,Qx,Other,Non-manufacturing organization,Not Enough Info Found,Pharma & BioTech,Pharmaceutical Assessor,0033x000032i6AwAAI,Recycled,Priority 2,EMEA,Medium,Qx,Qx,Email,2025-01-06,2025-01-06,2025-01
a0dPQ000003g4blYAA,0,Failure,Qx,Other,Non-manufacturing organization,Not Enough Info Found,Pharma & BioTech,Pharmaceutical Assessor,0033x000032i6AwAAI,Recycled,Priority 2,EMEA,Medium,Qx,Qx,Email,2025-02-25,2025-02-25,2025-02
a0dPQ000004VnQLYA0,0,Failure,Qx,Other,Non-manufacturing organization,Not Enough Info Found,Pharma & BioTech,Pharmaceutical Assessor,0033x000032i6AwAAI,Recycled,Priority 2,EMEA,Medium,Qx,Qx,Email,2025-05-15,2025-05-15,2025-05
a0dPQ000009ANNxYAO,0,Failure,Qx,Other,Non-manufacturing organization,Not Enough Info Found,Pharma & BioTech,Pharmaceutical Assessor,0033x000032i6AwAAI,Recycled,Priority 2,EMEA,Medium,Qx,Qx,External Demand Gen,2025-09-25,2025-09-25,2025-09
a0dPQ000000Kh5dYAC,0,Failure,Qx,Individual Contributor,Monoclonal antibodies (mAbs),In-House,Pharma & BioTech,Clinical Medical Device Safety Specialist,0033x000032iA8lAAE,Recycled,Priority 2,Americas,Large,Qx,Qx,Email,2024-02-15,2024-02-15,2024-02
a0dPQ000008xOMfYAM,0,Failure,Qx,Individual Contributor,Monoclonal antibodies (mAbs),In-House,Pharma & BioTech,Clinical Medical Device Safety Specialist,0033x000032iA8lAAE,Recycled,Priority 2,Americas,Large,Quality,Qx,Email,2025-09-19,2025-09-19,2025-09
a0dPQ000000RTdpYAG,0,Failure,Qx,Manager,Unknown,Unknown,Non-Life Science,Quality Manager,0033x000032iDCYAA2,Recycled,Priority 2,EMEA,Medium,Quality,Qx,Direct/Inbound,2024-03-01,2024-03-01,2024-03
a0dPQ000002GbnFYAS,0,Failure,Qx,Manager,Unknown,Unknown,Non-Life Science,Quality Manager,0033x000032iDCYAA2,Recycled,Priority 2,EMEA,Medium,Qx,Qx,Email,2024-11-14,2024-11-14,2024-11
a0dPQ000005d7upYAA,0,Failure,Mx,Manager,Non-manufacturing organization,Distribution / Wholesale,Medical Device,"Senior Manager, Quality Assurance",0033x000032ihxpAAA,Recycled,P1 - Webinar Demo,Americas,Medium,Logbooks,Mx,External Demand Gen,2025-06-18,2025-06-18,2025-06
a0dPQ000003H28YYAS,0,Failure,Qx,Executive/VP,Non-manufacturing organization,Services / Consulting,Medical Device,President,0033x000032iiOFAAY,Recycled,P1 - Live Demo,Americas,Small,Quality,Qx,Events,2025-02-07,2025-02-07,2025-02
a0dPQ000000CLFBYA4,0,Failure,Qx,Director,Unknown,Unknown,Non-Life Science,Sr. Corporate Director - Global Quality & Food Safety Systems,0033x000032iVOsAAM,Recycled,Priority 2,Americas,Medium,Qx,Qx,Email,2024-01-26,2024-01-26,2024-01
a0dPQ000000Y7fFYAS,1,Success,Qx,Director,Monoclonal antibodies (mAbs),CDMO,Pharma & BioTech,Director of IT,0033x000032ieo7AAA,SQO,Priority 1,Americas,Medium,Qx,Qx,Online Ads,2024-03-20,2024-03-20,2024-03
a0dPQ0000013xEHYAY,0,Failure,Qx,Manager,Non-manufacturing organization,Testing Laboratory,Non-Life Science,Quality Manager,0033x000032iewGAAQ,Recycled,Priority 2,Americas,Small,Qx,Qx,Email,2024-06-18,2024-06-18,2024-06
a0dPQ000002ZOZNYA4,0,Failure,Mx,Director,Unknown,Unknown,Non-Life Science,Director,0033x000032iubfAAA,Exclude,Priority 2,APAC & Oceania,Small,Mx,Mx,Email,2024-12-19,2024-12-19,2024-12
a0dPQ000001VUUHYA4,0,Failure,Qx,Manager,Non-manufacturing organization,Not Enough Info Found,Pharma & BioTech,Project Manager Quality,0033x000032intsAAA,Recycled,Priority 1,EMEA,Large,Qx,Qx,External Demand Gen,2024-08-21,2024-08-21,2024-08
a0d3t00000knWAHAA2,0,Failure,Qx,Manager,Tissue products,In-House,Pharma & BioTech,QC mANAGER,0033x000032jJ3mAAE,Recycled,Priority 2,Americas,Medium,Qx,Qx,Online Ads,2024-01-03,2024-01-03,2024-01
a0dPQ000001VjRhYAK,0,Failure,Mx,Individual Contributor,Non-manufacturing organization,In-House,Pharma & BioTech,QA Associate,0033x000032jK0wAAE,Recycled,Priority 2,APAC & Oceania,Medium,Mx,Mx,Email,2024-08-22,2024-08-22,2024-08
a0d3t00000kobAfAAI,0,Failure,Qx,Individual Contributor,Unknown,Unknown,Medical Device,Consultant,0033x000032j6r1AAA,Recycled,Priority 2,Americas,Small,Qx,Qx,Email,2024-01-17,2024-01-17,2024-01
a0dPQ000002IdPxYAK,0,Failure,Qx,Manager,In-vitro diagnostic (IVD) kits,In-House,Medical Device,Sr Manager Manufacturing Reliability & Projects,0033x000032jQ4SAAU,Recycled,Priority 2,Americas,Medium,Platform,Qx,External Demand Gen,2024-11-18,2024-11-18,2024-11
a0d3t00000koh4VAAQ,0,Failure,Qx,Missing,Not Enough Info Found,In-House,Medical Device,Unknown Title,0033x000032jGXyAAM,Recycled,Priority 2,Americas,Medium,Quality,Qx,Email,2024-01-18,2024-01-18,2024-01
a0dPQ000003xPFBYA2,0,Failure,Qx,Missing,Not Enough Info Found,In-House,Medical Device,Unknown Title,0033x000032jGXyAAM,Recycled,Priority 2,Americas,Medium,Qx,Qx,Email,2025-03-20,2025-03-20,2025-03
a0dPQ000009F2nWYAS,0,Failure,Qx,Manager,Unknown,Unknown,Pharma & BioTech,"Manager, Quality Assurance",0033x000033PjQEAA0,Recycled,P1 - Webinar Demo,Americas,Small,Qx,Qx,Email,2025-09-26,2025-09-26,2025-09
a0dPQ00000Exk6nYAB,0,Failure,Qx,Manager,Unknown,Unknown,Pharma & BioTech,"Manager, Quality Assurance",0033x000033PjQEAA0,Recycled,Priority 2,Americas,Small,Qx,Qx,Email,2025-12-18,2025-12-18,2025-12
